local_path,description,room_type,wc,caption,tokens
images/home-office/home-office_02282.jpg,"This game room was designed for teens and parents colors are green and blue. Custom built-ins were added to give storage, house their TV and create a desk area. Sherwin William 6423 Rye Grass wall color",home-office,36,this game room was designed for teens and parents colors are green and blue custom built ins were added to give storage house their tv and create a desk area sherwin william rye grass wall color,"[1, 3759, 1532, 3160, 4058, 1013, 1467, 3, 137, 2710, 756, 197, 1634, 137, 406, 942, 506, 1897, 4101, 49, 3797, 1573, 3578, 1811, 3739, 3898, 137, 902, 7, 1021, 198, 3343, 4133, 3, 1626, 4044, 752, 2, 0, 0]"
images/kitchen/kitchen_00217.jpg,"u-shaped light wood floor and beige floor eat-in kitchen with an undermount sink, recessed-panel cabinets, light wood cabinets, marble countertops, white backsplash, stone slab backsplash, paneled appliances, an island and white countertops",kitchen,32,u shaped light wood floor and beige floor eat in kitchen with an undermount sink recessed panel cabinets light wood cabinets marble countertops white backsplash stone slab backsplash paneled appliances an island and white countertops,"[1, 3907, 3318, 2167, 4154, 1440, 137, 345, 1440, 1163, 1858, 2042, 4147, 133, 3912, 3386, 3011, 2699, 536, 2167, 4154, 536, 2303, 873, 4120, 263, 3571, 3404, 263, 2700, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0]"
images/pool/poolroom_00873.jpg,Susan Fisher Pool house - backyard concrete paver and rectangular pool house idea,pool,13,susan fisher pool house backyard concrete paver and rectangular pool house idea,"[1, 3657, 3, 2848, 1811, 265, 799, 2730, 137, 3020, 2848, 1811, 1833, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00124.jpg,Lori Hamilton Kitchen - kitchen with an island,kitchen,8,lori hamilton kitchen kitchen with an island,"[1, 2230, 1675, 2042, 2042, 4147, 133, 1938, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_03214.jpg,"The full bathroom is complete with a ""his and hers"" style vanity. One of the most distinct textures, the exposed stonework, is visible in both the bedroom and bathroom area.",bathroom,30,the full bathroom is complete with a his and hers style vanity one of the most distinct textures the exposed stonework is visible in both the bedroom and bathroom area,"[1, 3738, 1512, 310, 1937, 787, 4147, 7, 1780, 137, 1750, 3610, 3972, 2603, 2583, 3738, 2460, 1065, 3731, 3738, 1314, 3574, 1937, 4019, 1858, 432, 3738, 337, 137, 310, 198, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_00860.jpg,"3/4 white tile and ceramic tile ceramic tile and blue floor bathroom with flat-panel cabinets, medium tone wood cabinets, a one-piece toilet, gray walls, an integrated sink, solid surface countertops and white countertops",bathroom,33,white tile and ceramic tile ceramic tile and blue floor bathroom with flat panel cabinets medium tone wood cabinets a one piece toilet gray walls an integrated sink solid surface countertops and white countertops,"[1, 4120, 3782, 137, 626, 3782, 626, 3782, 137, 406, 1440, 310, 4147, 1429, 2699, 536, 2365, 3809, 4154, 536, 7, 2603, 2793, 3802, 1629, 4048, 133, 1915, 3386, 3448, 3650, 873, 137, 4120, 873, 2, 0, 0, 0, 0]"
images/kitchen/kitchen_00005.jpg,"l-shaped medium tone wood floor and brown floor kitchen with a sink, shaker cabinets, gray cabinets, multicolored backsplash, white appliances, an island and white countertops",kitchen,25,l shaped medium tone wood floor and brown floor kitchen with a sink shaker cabinets gray cabinets multicolored backsplash white appliances an island and white countertops,"[1, 2065, 3318, 2365, 3809, 4154, 1440, 137, 489, 1440, 2042, 4147, 7, 3386, 3312, 536, 1629, 536, 2484, 263, 4120, 174, 133, 1938, 137, 4120, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01666.jpg,"Alcove shower - master blue tile and ceramic tile mosaic tile floor, beige floor and double-sink alcove shower idea with recessed-panel cabinets, medium tone wood cabinets, a one-piece toilet, white walls, a drop-in sink, quartz countertops, a hinged shower door, white countertops and a floating vanity",bathroom,46,alcove shower master blue tile and ceramic tile mosaic tile floor beige floor and double sink alcove shower idea with recessed panel cabinets medium tone wood cabinets a one piece toilet white walls a drop in sink quartz countertops a hinged shower door white countertops and a floating vanity,"[1, 88, 3360, 2324, 406, 3782, 137, 626, 3782, 2457, 3782, 1440, 345, 1440, 137, 1095, 3386, 88, 3360, 1833, 4147, 3011, 2699, 536, 2365, 3809, 4154, 536, 7, 2603, 2793, 3802, 4120, 4048, 7, 1131, 1858, 3386, 2955, 2]"
images/pool/poolroom_00013.jpg,backyard concrete paver and rectangular pool landscaping remodel,pool,8,backyard concrete paver and rectangular pool landscaping remodel,"[1, 265, 799, 2730, 137, 3020, 2848, 2087, 3063, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00955.jpg,formal and open concept living room,living-room,6,formal and open concept living room,"[1, 1471, 137, 2609, 798, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00825.jpg,"photos courtesy of Seth Beckton formal and open concept dark wood floor living room with white walls, a standard fireplace and a stone fireplace",living-room,24,photos courtesy of seth beckton formal and open concept dark wood floor living room with white walls a standard fireplace and a stone fireplace,"[1, 2785, 880, 2583, 3301, 3, 1471, 137, 2609, 798, 964, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 137, 7, 3571, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_01334.jpg,Picture Perfect House Study room - freestanding desk light wood floor and brown floor study room with white walls,home-office,19,picture perfect house study room freestanding desk light wood floor and brown floor study room with white walls,"[1, 2790, 2756, 1811, 3607, 3160, 1498, 1021, 2167, 4154, 1440, 137, 489, 1440, 3607, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_03559.jpg,"white tile and subway tile bathroom with a one-piece toilet, white walls and a wall-mount sink",bathroom,16,white tile and subway tile bathroom with a one piece toilet white walls and a wall mount sink,"[1, 4120, 3782, 137, 3621, 3782, 310, 4147, 7, 2603, 2793, 3802, 4120, 4048, 137, 7, 4044, 2465, 3386, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_03954.jpg,"master brown tile and stone tile bathroom with shaker cabinets, medium tone wood cabinets and soapstone countertops",bathroom,17,master brown tile and stone tile bathroom with shaker cabinets medium tone wood cabinets and soapstone countertops,"[1, 2324, 489, 3782, 137, 3571, 3782, 310, 4147, 3312, 536, 2365, 3809, 4154, 536, 137, 3435, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_03526.jpg,"light wood floor and beige floor kitchen with flat-panel cabinets, light wood cabinets, white backsplash and white countertops",kitchen,18,light wood floor and beige floor kitchen with flat panel cabinets light wood cabinets white backsplash and white countertops,"[1, 2167, 4154, 1440, 137, 345, 1440, 2042, 4147, 1429, 2699, 536, 2167, 4154, 536, 4120, 263, 137, 4120, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00057.jpg,"Park Slope Townhome Living room - formal and open concept dark wood floor and black floor living room with white walls, a standard fireplace, a brick fireplace and no tv",living-room,30,park slope townhome living room formal and open concept dark wood floor and black floor living room with white walls a standard fireplace a brick fireplace and no tv,"[1, 2711, 3420, 3834, 2204, 3160, 1471, 137, 2609, 798, 964, 4154, 1440, 137, 389, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 7, 465, 1407, 137, 2550, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02714.jpg,"l-shaped medium tone wood floor and brown floor eat-in kitchen with raised-panel cabinets, gray cabinets, quartz countertops, white backsplash, glass tile backsplash, stainless steel appliances and an island",kitchen,28,l shaped medium tone wood floor and brown floor eat in kitchen with raised panel cabinets gray cabinets quartz countertops white backsplash glass tile backsplash stainless steel appliances and an island,"[1, 2065, 3318, 2365, 3809, 4154, 1440, 137, 489, 1440, 1163, 1858, 2042, 4147, 2979, 2699, 536, 1629, 536, 2955, 873, 4120, 263, 1580, 3782, 263, 3524, 3555, 174, 137, 133, 1938, 2, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01721.jpg,"This kitchen pairs architecture with warmth introduced through furnishings and styling. Streamlined cabinetry and a long horizontal window establish a clean, structured framework, while the mitered stone island becomes a central gathering point. Sculptural wood stools and layered textures soften the tailored lines, adding comfort and visual depth. The furnishing plan was designed to enhance flow, encourage connection, and bring a lived-in balance to a highly architectural space.",kitchen,68,this kitchen pairs architecture with warmth introduced through furnishings and styling streamlined cabinetry and a long horizontal window establish a clean structured framework while the mitered stone island becomes a central gathering point sculptural wood stools and layered textures soften the tailored lines adding comfort and visual depth the furnishing plan was designed to enhance flow encourage connection and bring a lived in balance to a highly architectural space,"[1, 3759, 2042, 2691, 192, 4147, 4056, 3, 3772, 1522, 137, 3613, 3591, 535, 137, 7, 2222, 1806, 4139, 3, 7, 704, 3, 3, 4117, 3738, 2419, 3571, 1938, 334, 7, 624, 1544, 2845, 3244, 4154, 3577, 137, 2116, 2]"
images/living-room/living-room_00717.jpg,Photo: Caroline Sharpnack living room,living-room,5,photo caroline sharpnack living room,"[1, 2779, 581, 3324, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_03921.jpg,Tons of storage in this unit as well as a hidden work area. The right half of this unit holds a pullout workstation. built-in desk home office library remodel,home-office,29,tons of storage in this unit as well as a hidden work area the right half of this unit holds a pullout workstation built in desk home office library remodel,"[1, 3813, 2583, 3578, 1858, 3759, 3922, 219, 4094, 219, 7, 1759, 4161, 198, 3738, 3129, 1670, 2583, 3759, 3922, 1788, 7, 2939, 4166, 506, 1858, 1021, 1792, 2589, 2161, 3063, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00215.jpg,"This is a 4 bedrooms, 4.5 baths, 1 acre water view lot with game room, study, pool, spa and lanai summer kitchen. enclosed dark wood floor living room with white walls, a standard fireplace, a stone fireplace and a media wall",living-room,41,this is a bedrooms baths acre water view lot with game room study pool spa and lanai summer kitchen enclosed dark wood floor living room with white walls a standard fireplace a stone fireplace and a media wall,"[1, 3759, 1937, 7, 338, 313, 35, 4064, 4008, 2232, 4147, 1532, 3160, 3607, 2848, 3472, 137, 2081, 3629, 2042, 1226, 964, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 7, 3571, 1407, 137, 7, 2363, 4044, 2]"
images/living-room/living-room_02507.jpg,"1960s light wood floor living room with white walls, a standard fireplace and a wall-mounted tv",living-room,16,s light wood floor living room with white walls a standard fireplace and a wall mounted tv,"[1, 3188, 2167, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 137, 7, 4044, 2468, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02998.jpg,"nside a Portland, Oregon, condo building, Em Shephard, the project manager for Jessica Helgerson Interior Design chose our Badajoz cement tile to cover several floor spaces, including the kitchen, creating a chic, unified and graphic look. Interior Design: Jessica Helgerson Interior Design / Photograph: Lincoln Barbour / Cement Tiles: Granada Tile",kitchen,51,nside a portland oregon condo building em shephard the project manager for jessica helgerson interior design chose our badajoz cement tile to cover several floor spaces including the kitchen creating a chic unified and graphic look interior design jessica helgerson interior design photograph lincoln barbour cement tiles granada tile,"[1, 3, 7, 2861, 2626, 801, 505, 1212, 3341, 3738, 2922, 2289, 1467, 1979, 1737, 1922, 1012, 681, 2643, 266, 619, 3782, 3797, 883, 3304, 1440, 3475, 1865, 3738, 2042, 905, 7, 667, 3918, 137, 1624, 2225, 1922, 1012, 2]"
images/home-office/home-office_01624.jpg,"Completely remodeled to update finishes & floor plan. Space plan, lighting schematics, finishes, furniture selection, and styling were done by K :",home-office,22,completely remodeled to update finishes floor plan space plan lighting schematics finishes furniture selection and styling were done by k,"[1, 789, 3064, 3797, 3933, 1397, 1440, 2814, 3473, 2814, 2170, 3, 1397, 1523, 3279, 137, 3613, 4101, 1089, 527, 2011, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01052.jpg,Custom bunk bed design and fabrication for a live and work loft space urban light wood floor bedroom with beige walls and no fireplace,bedroom,24,custom bunk bed design and fabrication for a live and work loft space urban light wood floor bedroom with beige walls and no fireplace,"[1, 942, 508, 335, 1012, 137, 1332, 1467, 7, 2200, 137, 4161, 2219, 3473, 3945, 2167, 4154, 1440, 337, 4147, 345, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02670.jpg,Dan Cutrona formal living room with white walls,living-room,8,dan cutrona formal living room with white walls,"[1, 958, 948, 1471, 2204, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02463.jpg,"A soft, serene color palette is the hallmark of the home's living room. The color the room came from the homeowner's antique rugs and the custom, hand painted dining room wallcovering. The monochromatic walls and woodwork create a subtle backdrop for the homeowner's extensive collection of antique artwork. The hand painted, gold wallcovering accents the space and coordinates with the home's gold dining room ceiling.",living-room,65,a soft serene color palette is the hallmark of the home's living room the color the room came from the homeowner's antique rugs and the custom hand painted dining room wallcovering the monochromatic walls and woodwork create a subtle backdrop for the homeowner's extensive collection of antique artwork the hand painted gold wallcovering accents the space and coordinates with the home's gold dining room ceiling,"[1, 7, 3440, 3291, 752, 2693, 1937, 3738, 1673, 2583, 3738, 1793, 2204, 3160, 3738, 752, 3738, 3160, 553, 1506, 3738, 1795, 159, 3182, 137, 3738, 942, 1680, 2686, 1050, 3160, 4045, 3738, 2441, 4048, 137, 4157, 902, 7, 2]"
images/kitchen/kitchen_00319.jpg,"country u-shaped gray floor and porcelain tile kitchen pantry design with flat-panel cabinets, medium tone wood cabinets, solid surface countertops and no island",kitchen,23,country u shaped gray floor and porcelain tile kitchen pantry design with flat panel cabinets medium tone wood cabinets solid surface countertops and no island,"[1, 874, 3907, 3318, 1629, 1440, 137, 2856, 3782, 2042, 2705, 1012, 4147, 1429, 2699, 536, 2365, 3809, 4154, 536, 3448, 3650, 873, 137, 2550, 1938, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00958.jpg,"Interior, Today Magazine, LLC built-in desk medium tone wood floor home office with beige walls",home-office,15,interior today magazine llc built in desk medium tone wood floor home office with beige walls,"[1, 1922, 3798, 2266, 2207, 506, 1858, 1021, 2365, 3809, 4154, 1440, 1792, 2589, 4147, 345, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03906.jpg,"cottage enclosed medium tone wood floor living room with a bar, white walls, no fireplace and no tv",living-room,18,cottage enclosed medium tone wood floor living room with a bar white walls no fireplace and no tv,"[1, 864, 1226, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 7, 281, 4120, 4048, 2550, 1407, 137, 2550, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_01312.jpg,"7"" Engineered Walnut, slightly with clear satin coat 4"" canned recessed lighting En suite wet bar #buildboswell freestanding desk medium tone wood floor and brown floor study room with white walls",home-office,31,engineered walnut slightly with clear satin coat canned recessed lighting en suite wet bar buildboswell freestanding desk medium tone wood floor and brown floor study room with white walls,"[1, 1233, 4049, 3417, 4147, 706, 3213, 731, 559, 3011, 2170, 1224, 3626, 4110, 281, 502, 1498, 1021, 2365, 3809, 4154, 1440, 137, 489, 1440, 3607, 3160, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02932.jpg,"Realtor: Casey Lesher, Contractor: Robert McCarthy, Interior Designer: White Design master carpeted and beige floor bedroom with a tile fireplace, beige walls and a corner fireplace",bedroom,26,realtor casey lesher contractor robert mccarthy interior designer white design master carpeted and beige floor bedroom with a tile fireplace beige walls and a corner fireplace,"[1, 3004, 600, 3, 828, 3138, 3, 1922, 1014, 4120, 1012, 2324, 585, 137, 345, 1440, 337, 4147, 7, 3782, 1407, 345, 4048, 137, 7, 858, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00190.jpg,"The writer's home office/studio and wine room. See the Ink+Well project, a home addition on a steep, creek-front hillside.",home-office,19,the writer's home office studio and wine room see the ink well project a home addition on a steep creek front hillside,"[1, 3738, 3, 1792, 2589, 3603, 137, 4141, 3160, 3270, 3738, 3, 4094, 2922, 7, 1792, 51, 2601, 7, 3556, 914, 1507, 1772, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
